initial_mass,initial_Z,blue_loop_start_age,blue_loop_end_age,calculated_blue_loop_duration,instability_start_age,instability_end_age,calculated_instability_duration
8.5,0.02,36288296.43725576,38390107.10725826,2101810.67,36288296.43725576,38390107.10725826,2101810.67
9.0,0.0015,27527243.888825104,27534332.037185404,7088.1484,27527243.888825104,27534332.037185404,7088.1484
9.0,0.002,27973924.01062215,29776878.4217345,1802954.4111,27973924.01062215,29776878.4217345,1802954.4111
9.0,0.0025,28354060.895419907,29948979.21948314,1594918.3241,28354060.895419907,29948979.21948314,1594918.3241
9.0,0.003,28740772.525115386,30122863.49727428,1382090.9722,28740772.525115386,30122863.49727428,1382090.9722
9.0,0.0035,29086809.383593507,30259955.60717145,1173146.2236,29086809.383593507,30259955.60717145,1173146.2236
9.0,0.004,29459555.248024743,30445295.89471097,985740.6467,29459555.248024743,30445295.89471097,985740.6467
9.0,0.0045,29679907.14967044,30588465.108193543,908557.9585,29679907.14967044,30588465.108193543,908557.9585
9.0,0.005,29873644.646422207,30720273.725196466,846629.0788,29873644.646422207,30720273.725196466,846629.0788
9.0,0.0055,29940120.152123004,30881442.60319305,941322.4511,29940120.152123004,30881442.60319305,941322.4511
9.0,0.006,30074782.132267475,31081927.59813533,1007145.4659,30074782.132267475,31081927.59813533,1007145.4659
9.0,0.0065,30158559.88417964,30166337.40226924,7777.5181,30158559.88417964,30166337.40226924,7777.5181
9.0,0.007,30254456.43772409,30262116.83986963,7660.4021,30254456.43772409,30262116.83986963,7660.4021
9.0,0.0075,30305134.982555404,30313251.577276178,8116.5947,30305134.982555404,30313251.577276178,8116.5947
9.0,0.008,30405845.926281057,30414007.968141034,8162.0419,30405845.926281057,30414007.968141034,8162.0419
9.0,0.0085,30510438.97713641,30518771.14590852,8332.1688,30510438.97713641,30518771.14590852,8332.1688
9.0,0.009,30607642.180869497,31915447.278425265,1307805.0976,30607642.180869497,31915447.278425265,1307805.0976
9.0,0.0095,30707168.18566455,32077938.210396152,1370770.0247,30707168.18566455,32077938.210396152,1370770.0247
9.0,0.01,30801853.578594487,32211991.51612384,1410137.9375,30801853.578594487,32211991.51612384,1410137.9375
9.0,0.0105,30876421.029309604,32297558.974767417,1421137.9455,30876421.029309604,32297558.974767417,1421137.9455
9.0,0.011,30938364.327037297,32441412.53081802,1503048.2038,30938364.327037297,32441412.53081802,1503048.2038
9.0,0.0115,31025432.40671792,32518653.96238988,1493221.5557,31025432.40671792,32518653.96238988,1493221.5557
9.0,0.012,31089201.669395875,32599432.69663128,1510231.0272,31089201.669395875,32599432.69663128,1510231.0272
9.0,0.0125,31171583.783545025,32718426.07834647,1546842.2948,31171583.783545025,32718426.07834647,1546842.2948
9.0,0.013,31237274.200864103,32831834.50708949,1594560.3062,31237274.200864103,32831834.50708949,1594560.3062
9.0,0.0135,31326252.738472056,32921149.16618392,1594896.4277,31326252.738472056,32921149.16618392,1594896.4277
9.0,0.014,31386199.711047936,33006119.331958063,1619919.6209,31386199.711047936,33006119.331958063,1619919.6209
9.0,0.0145,31480524.486767177,33113492.66740916,1632968.1806,31480524.486767177,33113492.66740916,1632968.1806
9.0,0.015,31536826.114156097,33207872.74951104,1671046.6354,31536826.114156097,33207872.74951104,1671046.6354
9.0,0.0155,31628882.17180942,33318309.08510191,1689426.9133,31628882.17180942,33318309.08510191,1689426.9133
9.0,0.016,31702232.875781525,33407979.66558656,1705746.7898,31702232.875781525,33407979.66558656,1705746.7898
9.0,0.0165,31796674.908304542,33521140.684524182,1724465.7762,31796674.908304542,33521140.684524182,1724465.7762
9.0,0.017,31883412.812189788,33608975.30739037,1725562.4952,31883412.812189788,33608975.30739037,1725562.4952
9.0,0.0175,31962406.1584628,33704541.25007844,1742135.0916,31962406.1584628,33704541.25007844,1742135.0916
9.0,0.018,32056433.37099412,33798089.9110143,1741656.54,32056433.37099412,33798089.9110143,1741656.54
9.0,0.0185,32155441.73946897,33907897.01089715,1752455.2714,32155441.73946897,33907897.01089715,1752455.2714
9.0,0.019,32226430.279445533,33997973.53677694,1771543.2573,32226430.279445533,33997973.53677694,1771543.2573
9.0,0.0195,32335591.470396142,34097401.250177704,1761809.7798,32335591.470396142,34097401.250177704,1761809.7798
9.0,0.02,32414483.919188928,34189072.49508863,1774588.5759,32414483.919188928,34189072.49508863,1774588.5759
9.5,0.0015,25133842.915376887,25140223.961793218,6381.0464,25133842.915376887,25140223.961793218,6381.0464
9.5,0.002,25523980.1487821,27118254.302583866,1594274.1538,25523980.1487821,27118254.302583866,1594274.1538
9.5,0.0025,25879759.967183717,27278893.05457818,1399133.0874,25879759.967183717,27278893.05457818,1399133.0874
9.5,0.003,26211347.75229188,27399433.120961394,1188085.3687,26211347.75229188,27399433.120961394,1188085.3687
9.5,0.0035,26546194.277743146,27547340.53405019,1001146.2563,26546194.277743146,27547340.53405019,1001146.2563
9.5,0.004,26863500.28141271,27679256.19069924,815755.9093,26863500.28141271,27679256.19069924,815755.9093
9.5,0.0045,27051026.057052385,27779398.19600793,728372.139,27051026.057052385,27779398.19600793,728372.139
9.5,0.005,27192599.603601463,27918994.49907189,726394.8955,27192599.603601463,27918994.49907189,726394.8955
9.5,0.0055,27313046.174860444,28068752.22623946,755706.0514,27313046.174860444,28068752.22623946,755706.0514
9.5,0.006,27351479.314904906,28164945.89429598,813466.5794,27351479.314904906,28164945.89429598,813466.5794
9.5,0.0065,27446640.715566523,28309407.52669722,862766.8111,27446640.715566523,28309407.52669722,862766.8111
9.5,0.007,27494415.69273667,27500820.49200673,6404.7993,27494415.69273667,27500820.49200673,6404.7993
9.5,0.0075,27582297.063158862,27588547.378366604,6250.3152,27582297.063158862,27588547.378366604,6250.3152
9.5,0.008,27621078.40453346,27627545.8750553,6467.4705,27621078.40453346,27627545.8750553,6467.4705
9.5,0.0085,27690657.78376701,27696932.87365387,6275.0899,27690657.78376701,27696932.87365387,6275.0899
9.5,0.009,27770609.52155259,27776806.90534066,6197.3838,27770609.52155259,27776806.90534066,6197.3838
9.5,0.0095,27848107.76564728,29025883.928342585,1177776.1627,27848107.76564728,29025883.928342585,1177776.1627
9.5,0.01,27933217.09720053,29111088.09559987,1177870.9984,27933217.09720053,29111088.09559987,1177870.9984
9.5,0.0105,27999212.77393061,29207982.34314073,1208769.5692,27999212.77393061,29207982.34314073,1208769.5692
9.5,0.011,28053386.02357741,29290062.02572382,1236676.0021,28053386.02357741,29290062.02572382,1236676.0021
9.5,0.0115,28119922.195763677,29362067.104807656,1242144.909,28119922.195763677,29362067.104807656,1242144.909
9.5,0.012,28175182.092859115,29433936.54710864,1258754.4542,28175182.092859115,29433936.54710864,1258754.4542
9.5,0.0125,28241691.969081767,29542110.14793256,1300418.1789,28241691.969081767,29542110.14793256,1300418.1789
9.5,0.013,28307535.63044064,29611525.996812947,1303990.3664,28307535.63044064,29611525.996812947,1303990.3664
9.5,0.0135,28385894.90639835,29708935.49003735,1323040.5836,28385894.90639835,29708935.49003735,1323040.5836
9.5,0.014,28421386.75650752,29779471.12503008,1358084.3685,28421386.75650752,29779471.12503008,1358084.3685
9.5,0.0145,28474301.292211324,29845019.249117523,1370717.9569,28474301.292211324,29845019.249117523,1370717.9569
9.5,0.015,28541526.15144322,29936242.998096813,1394716.8467,28541526.15144322,29936242.998096813,1394716.8467
9.5,0.0155,28614150.207978725,30036219.754644334,1422069.5467,28614150.207978725,30036219.754644334,1422069.5467
9.5,0.016,28694200.14458578,30091369.005608987,1397168.861,28694200.14458578,30091369.005608987,1397168.861
9.5,0.0165,28736165.68748254,30198210.26714232,1462044.5797,28736165.68748254,30198210.26714232,1462044.5797
9.5,0.017,28826977.069381192,30245508.26421736,1418531.1948,28826977.069381192,30245508.26421736,1418531.1948
9.5,0.0175,28883516.594930854,30336971.30103466,1453454.7061,28883516.594930854,30336971.30103466,1453454.7061
9.5,0.018,28961007.6960115,30424699.7157694,1463692.0198,28961007.6960115,30424699.7157694,1463692.0198
9.5,0.0185,29034981.55727956,30495034.26475896,1460052.7075,29034981.55727956,30495034.26475896,1460052.7075
9.5,0.019,29106025.882674385,30582770.70418777,1476744.8215,29106025.882674385,30582770.70418777,1476744.8215
9.5,0.0195,29175036.169517044,30659036.20428889,1484000.0348,29175036.169517044,30659036.20428889,1484000.0348
9.5,0.02,29244550.53582408,30742350.87387423,1497800.3381,29244550.53582408,30742350.87387423,1497800.3381
10.0,0.0015,23105940.2645464,23110709.959472347,4769.6949,23105940.2645464,23110709.959472347,4769.6949
10.0,0.002,23457058.12990865,24881294.800813746,1424236.6709,23457058.12990865,24881294.800813746,1424236.6709
10.0,0.0025,23760531.815076344,24999936.76747939,1239404.9524,23760531.815076344,24999936.76747939,1239404.9524
10.0,0.003,24031385.07033855,25127052.679792512,1095667.6095,24031385.07033855,25127052.679792512,1095667.6095
10.0,0.0035,24380467.350611832,25234620.43438678,854153.0838,24380467.350611832,25234620.43438678,854153.0838
10.0,0.0065,25331286.89274628,25831272.42118317,499985.5284,25331286.89274628,25831272.42118317,499985.5284
10.0,0.007,25247999.694037315,25253250.6454728,5250.9514,25247999.694037315,25253250.6454728,5250.9514
10.0,0.0075,25308015.510956485,25313283.54596194,5268.035,25308015.510956485,25313283.54596194,5268.035
10.0,0.008,25308434.881187364,25313595.826685973,5160.9455,25308434.881187364,25313595.826685973,5160.9455
10.0,0.0085,25377909.56192634,25383052.053723574,5142.4918,25377909.56192634,25383052.053723574,5142.4918
10.0,0.009,25444736.665117912,25449624.728542365,4888.0634,25444736.665117912,25449624.728542365,4888.0634
10.0,0.0095,25520730.07744333,25526097.39691864,5367.3195,25520730.07744333,25526097.39691864,5367.3195
10.0,0.01,25531049.3801038,25536603.984711464,5554.6046,25531049.3801038,25536603.984711464,5554.6046
10.0,0.0105,25620480.24630422,26598166.305999517,977686.0597,25620480.24630422,26598166.305999517,977686.0597
10.0,0.011,25660820.002290078,26660159.905679308,999339.9034,25660820.002290078,26660159.905679308,999339.9034
10.0,0.0115,25695601.77558836,26740694.5861876,1045092.8106,25695601.77558836,26740694.5861876,1045092.8106
10.0,0.012,25732524.01826294,26806362.260290693,1073838.242,25732524.01826294,26806362.260290693,1073838.242
10.0,0.0125,25807363.578321747,26893715.94750636,1086352.3692,25807363.578321747,26893715.94750636,1086352.3692
10.0,0.013,25841080.001695067,26938064.054731566,1096984.053,25841080.001695067,26938064.054731566,1096984.053
10.0,0.0135,25899619.35106549,27011104.21891798,1111484.8679,25899619.35106549,27011104.21891798,1111484.8679
10.0,0.014,25943838.25382832,27079154.636567146,1135316.3827,25943838.25382832,27079154.636567146,1135316.3827
10.0,0.0145,25977084.101099838,27138598.72633548,1161514.6252,25977084.101099838,27138598.72633548,1161514.6252
10.0,0.015,26068766.768049818,27206080.873219445,1137314.1052,26068766.768049818,27206080.873219445,1137314.1052
10.0,0.0155,26086007.93281656,27279405.195435144,1193397.2626,26086007.93281656,27279405.195435144,1193397.2626
10.0,0.016,26170399.06026986,27352636.216200776,1182237.1559,26170399.06026986,27352636.216200776,1182237.1559
10.0,0.0165,26225186.507776268,27408619.612134736,1183433.1044,26225186.507776268,27408619.612134736,1183433.1044
10.0,0.017,26277374.509384044,27468899.20100628,1191524.6916,26277374.509384044,27468899.20100628,1191524.6916
10.0,0.0175,26326687.959270503,27559827.443411,1233139.4841,26326687.959270503,27559827.443411,1233139.4841
10.0,0.018,26389274.66570944,27614194.801837876,1224920.1361,26389274.66570944,27614194.801837876,1224920.1361
10.0,0.0185,26456019.45246908,27664274.380787984,1208254.9283,26456019.45246908,27664274.380787984,1208254.9283
10.0,0.019,26501763.969730232,27738988.45149966,1237224.4818,26501763.969730232,27738988.45149966,1237224.4818
10.0,0.0195,26557038.334790617,27806685.567926653,1249647.2331,26557038.334790617,27806685.567926653,1249647.2331
10.0,0.02,26620636.782832988,27851324.95626655,1230688.1734,26620636.782832988,27851324.95626655,1230688.1734
10.5,0.0015,21382878.133704904,21387852.691262063,4974.5576,21382878.133704904,21387852.691262063,4974.5576
10.5,0.002,21690170.490593813,22968234.447296467,1278063.9567,21690170.490593813,22968234.447296467,1278063.9567
10.5,0.0025,21972076.405924983,23080553.500385813,1108477.0945,21972076.405924983,23080553.500385813,1108477.0945
10.5,0.003,22257692.361145437,23165089.90266362,907397.5415,22257692.361145437,23165089.90266362,907397.5415
10.5,0.0035,22551173.13598866,23257332.59252843,706159.4565,22551173.13598866,23257332.59252843,706159.4565
10.5,0.008,23527474.38749074,24023137.466998536,495663.0795,23527474.38749074,24023137.466998536,495663.0795
10.5,0.0085,23504939.984340698,23509402.32855676,4462.3442,23504939.984340698,23509402.32855676,4462.3442
10.5,0.009,23473359.05107645,23477880.66574212,4521.6147,23473359.05107645,23477880.66574212,4521.6147
10.5,0.0095,23553947.520847578,23558134.835523296,4187.3147,23553947.520847578,23558134.835523296,4187.3147
10.5,0.01,23581925.952701624,23585899.787871,3973.8352,23581925.952701624,23585899.787871,3973.8352
10.5,0.0105,23610960.016280964,23615495.909792475,4535.8935,23610960.016280964,23615495.909792475,4535.8935
10.5,0.011,23643074.86299564,23647564.360472847,4489.4975,23643074.86299564,23647564.360472847,4489.4975
10.5,0.0115,23679872.714854795,24516734.48293537,836861.7681,23679872.714854795,24516734.48293537,836861.7681
10.5,0.012,23699654.726455588,24589998.965620223,890344.2392,23699654.726455588,24589998.965620223,890344.2392
10.5,0.0125,23744627.22149358,24642489.06329054,897861.8418,23744627.22149358,24642489.06329054,897861.8418
10.5,0.013,23794364.582709912,24679230.560212404,884865.9775,23794364.582709912,24679230.560212404,884865.9775
10.5,0.0135,23833244.395388182,24742397.04281125,909152.6474,23833244.395388182,24742397.04281125,909152.6474
10.5,0.014,23906654.7433456,24816908.824956745,910254.0816,23906654.7433456,24816908.824956745,910254.0816
10.5,0.0145,23916069.34864312,24853698.609408077,937629.2608,23916069.34864312,24853698.609408077,937629.2608
10.5,0.015,23933410.584203158,24913923.680091504,980513.0959,23933410.584203158,24913923.680091504,980513.0959
10.5,0.0155,23990854.883209467,24959432.57026288,968577.6871,23990854.883209467,24959432.57026288,968577.6871
10.5,0.016,24053386.050106578,25024854.07559342,971468.0255,24053386.050106578,25024854.07559342,971468.0255
10.5,0.0165,24081763.457717765,25075556.56239205,993793.1047,24081763.457717765,25075556.56239205,993793.1047
10.5,0.017,24139706.86392018,25141386.70150804,1001679.8376,24139706.86392018,25141386.70150804,1001679.8376
10.5,0.0175,24172101.761231307,25188510.07324109,1016408.312,24172101.761231307,25188510.07324109,1016408.312
10.5,0.018,24211720.80087484,25242078.2103673,1030357.4095,24211720.80087484,25242078.2103673,1030357.4095
10.5,0.0185,24272930.578159515,25294424.124194574,1021493.546,24272930.578159515,25294424.124194574,1021493.546
10.5,0.019,24323024.411444142,25343207.23957402,1020182.8281,24323024.411444142,25343207.23957402,1020182.8281
10.5,0.0195,24377468.25357211,25392918.185250435,1015449.9317,24377468.25357211,25392918.185250435,1015449.9317
10.5,0.02,24421259.59909882,25457122.534103557,1035862.935,24421259.59909882,25457122.534103557,1035862.935
11.0,0.0015,19892601.98721506,19893246.653933637,644.6667,19892601.98721506,19893246.653933637,644.6667
11.0,0.002,20165538.38073763,21322185.02421387,1156646.6435,20165538.38073763,21322185.02421387,1156646.6435
11.0,0.0025,20432803.38728193,21413481.59842298,980678.2111,20432803.38728193,21413481.59842298,980678.2111
11.0,0.003,20691783.46817921,21484655.34965538,792871.8815,20691783.46817921,21484655.34965538,792871.8815
11.0,0.011,21997687.71594913,22001544.54140945,3856.8255,21997687.71594913,22001544.54140945,3856.8255
11.0,0.0115,21989313.71222604,21993008.651167154,3694.9389,21989313.71222604,21993008.651167154,3694.9389
11.0,0.012,22026756.96557822,22673974.32523253,647217.3597,22026756.96557822,22673974.32523253,647217.3597
11.0,0.0125,22058280.54620681,22732093.507452287,673812.9612,22058280.54620681,22732093.507452287,673812.9612
11.0,0.013,22079634.649199065,22774830.096228477,695195.447,22079634.649199065,22774830.096228477,695195.447
11.0,0.0135,22099772.98743007,22832963.022506826,733190.0351,22099772.98743007,22832963.022506826,733190.0351
11.0,0.014,22146887.9265042,22859420.74917388,712532.8227,22146887.9265042,22859420.74917388,712532.8227
11.0,0.0145,22172786.44391862,22905799.870346427,733013.4264,22172786.44391862,22905799.870346427,733013.4264
11.0,0.015,22191743.76479402,22953330.837314703,761587.0725,22191743.76479402,22953330.837314703,761587.0725
11.0,0.0155,22234738.82952667,23012074.893701777,777336.0642,22234738.82952667,23012074.893701777,777336.0642
11.0,0.016,22261084.726820134,23044096.42807525,783011.7013,22261084.726820134,23044096.42807525,783011.7013
11.0,0.0165,22310323.160095043,23094521.62265585,784198.4626,22310323.160095043,23094521.62265585,784198.4626
11.0,0.017,22313671.10856572,23145815.6025153,832144.4939,22313671.10856572,23145815.6025153,832144.4939
11.0,0.0175,22361945.86318911,23173700.06907264,811754.2059,22361945.86318911,23173700.06907264,811754.2059
11.0,0.018,22407272.76111605,23222863.346693512,815590.5856,22407272.76111605,23222863.346693512,815590.5856
11.0,0.0185,22448932.9167658,23275409.348963574,826476.4322,22448932.9167658,23275409.348963574,826476.4322
11.0,0.019,22508175.65639597,23313868.29843763,805692.642,22508175.65639597,23313868.29843763,805692.642
11.0,0.0195,22554057.139282264,23355059.51248768,801002.3732,22554057.139282264,23355059.51248768,801002.3732
11.0,0.02,22591033.20729901,23411965.816392705,820932.6091,22591033.20729901,23411965.816392705,820932.6091
11.5,0.002,19884991.11566134,19885537.86882343,546.7532,19884991.11566134,19885537.86882343,546.7532
11.5,0.0025,19965935.69452983,19966526.231763955,590.5372,19965935.69452983,19966526.231763955,590.5372
11.5,0.003,20023626.76182733,20025280.932608817,1654.1708,20023626.76182733,20025280.932608817,1654.1708
11.5,0.014,20735340.56214708,21206028.87304082,470688.3109,20735340.56214708,21206028.87304082,470688.3109
11.5,0.0145,20722955.88017845,21228214.97712424,505259.0969,20722955.88017845,21228214.97712424,505259.0969
11.5,0.015,20804193.213707656,21270305.231941044,466112.0182,20804193.213707656,21270305.231941044,466112.0182
11.5,0.0155,20792240.34925522,21306199.542140417,513959.1929,20792240.34925522,21306199.542140417,513959.1929
11.5,0.0165,20834644.145130835,21382156.83892115,547512.6938,20834644.145130835,21382156.83892115,547512.6938
11.5,0.017,20896994.894703276,21425228.78965709,528233.895,20896994.894703276,21425228.78965709,528233.895
11.5,0.0175,20936255.148903918,21466994.939380106,530739.7905,20936255.148903918,21466994.939380106,530739.7905
11.5,0.018,20982583.517877683,21496702.6892308,514119.1714,20982583.517877683,21496702.6892308,514119.1714
11.5,0.0185,21019081.265564527,21536193.219292983,517111.9537,21019081.265564527,21536193.219292983,517111.9537
11.5,0.019,21168242.86810891,21561296.648051467,393053.7799,21168242.86810891,21561296.648051467,393053.7799
11.5,0.0195,21115701.17837019,21607882.31427341,492181.1359,21115701.17837019,21607882.31427341,492181.1359
11.5,0.02,21066214.373562552,21644989.537726957,578775.1642,21066214.373562552,21644989.537726957,578775.1642
