initial_Z,initial_mass,blue_loop_crossing_count,blue_loop_duration_yr,blue_loop_start_age,blue_loop_end_age,instability_start_age,instability_end_age,calculated_blue_loop_duration,calculated_instability_duration,run_dir_path
0.014,6.0,1,1302589.0587636828,82683626.7781505,83986215.83691418,82683626.7781505,83986215.83691418,1302589.0587636828,1302589.0587636828,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.0MSUN_z0.0140
0.0145,6.0,1,1116059.0547219217,83137614.8650153,84253673.91973722,83137614.8650153,84253673.91973722,1116059.0547219217,1116059.0547219217,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.0MSUN_z0.0145
0.015,6.0,1,843451.9038464576,83623927.10700189,84467379.01084834,83623927.10700189,84467379.01084834,843451.9038464576,843451.9038464576,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.0MSUN_z0.0150
0.0155,6.0,1,656159.749510482,84093376.38538928,84749536.13489977,84093376.38538928,84749536.13489977,656159.749510482,656159.749510482,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.0MSUN_z0.0155
0.016,6.0,1,463663.780031234,84578206.87855013,85041870.65858136,84578206.87855013,85041870.65858136,463663.780031234,463663.780031234,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.0MSUN_z0.0160
0.0165,6.0,1,290769.293141067,85079019.82405724,85369789.1171983,85079019.82405724,85369789.1171983,290769.293141067,290769.293141067,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.0MSUN_z0.0165
0.0015,6.5,2,1830956.3245833665,57223599.9732985,59054556.297881864,57223599.9732985,59054556.297881864,1830956.3245833665,1830956.3245833665,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0015
0.002,6.5,2,1278926.542758502,58314598.406670675,59593524.94942918,58314598.406670675,59593524.94942918,1278926.542758502,1278926.542758502,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0020
0.0025,6.5,1,841518.4727185741,59214850.765629835,60056369.23834841,59214850.765629835,60056369.23834841,841518.4727185741,841518.4727185741,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0025
0.003,6.5,1,596775.1351447552,60000858.01604514,60597633.15118989,60000858.01604514,60597633.15118989,596775.1351447552,596775.1351447552,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0030
0.0035,6.5,1,442346.0918439105,60724496.62215257,61166842.71399648,60724496.62215257,61166842.71399648,442346.0918439105,442346.0918439105,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0035
0.004,6.5,1,610867.4445679784,61268336.08273522,61879203.5273032,61268336.08273522,61879203.5273032,610867.4445679784,610867.4445679784,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0040
0.0045,6.5,1,865237.0645719394,61651132.1229788,62516369.18755074,61651132.1229788,62516369.18755074,865237.0645719394,865237.0645719394,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0045
0.005,6.5,2,1089648.228826113,62079176.44200202,63168824.670828134,62079176.44200202,63168824.670828134,1089648.228826113,1089648.228826113,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0050
0.0055,6.5,2,1233750.7641859502,62470354.45576279,63704105.21994874,62470354.45576279,63704105.21994874,1233750.7641859502,1233750.7641859502,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0055
0.006,6.5,2,1362906.4149577543,62889939.28254347,64252845.69750123,62889939.28254347,64252845.69750123,1362906.4149577543,1362906.4149577543,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0060
0.0065,6.5,2,1392318.7671179175,63279568.89595778,64671887.6630757,63279568.89595778,64671887.6630757,1392318.7671179175,1392318.7671179175,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0065
0.007,6.5,2,1449502.1530809626,63695714.152175635,65145216.3052566,63695714.152175635,65145216.3052566,1449502.1530809626,1449502.1530809626,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0070
0.0075,6.5,2,1433357.3210626617,64131585.29800627,65564942.61906893,64131585.29800627,65564942.61906893,1433357.3210626617,1433357.3210626617,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0075
0.008,6.5,2,1434336.626243107,64578330.03063372,66012666.656876825,64578330.03063372,66012666.656876825,1434336.626243107,1434336.626243107,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0080
0.0085,6.5,2,1450200.9197565243,65012363.4495324,66462564.36928892,65012363.4495324,66462564.36928892,1450200.9197565243,1450200.9197565243,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0085
0.009,6.5,2,1471502.5883301422,65456717.996919036,66928220.58524918,65456717.996919036,66928220.58524918,1471502.5883301422,1471502.5883301422,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0090
0.0095,6.5,2,1460488.940348871,65920826.458834656,67381315.39918353,65920826.458834656,67381315.39918353,1460488.940348871,1460488.940348871,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0095
0.01,6.5,2,1475440.8228825405,66377046.12758743,67852486.95046997,66377046.12758743,67852486.95046997,1475440.8228825405,1475440.8228825405,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0100
0.0105,6.5,2,1456127.758075893,66745710.76168616,68201838.51976205,66745710.76168616,68201838.51976205,1456127.758075893,1456127.758075893,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0105
0.011,6.5,2,1485046.0195623264,67042318.33252282,68527364.35208514,67042318.33252282,68527364.35208514,1485046.0195623264,1485046.0195623264,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0110
0.0115,6.5,2,1490390.1096719354,67384292.73739031,68874682.84706225,67384292.73739031,68874682.84706225,1490390.1096719354,1490390.1096719354,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0115
0.012,6.5,2,1455457.9909267873,67716673.56782492,69172131.5587517,67716673.56782492,69172131.5587517,1455457.9909267873,1455457.9909267873,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0120
0.0125,6.5,2,1444832.45030047,68035084.30553782,69479916.75583829,68035084.30553782,69479916.75583829,1444832.45030047,1444832.45030047,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0125
0.013,6.5,2,1446221.8315364867,68380354.1844352,69826576.01597169,68380354.1844352,69826576.01597169,1446221.8315364867,1446221.8315364867,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0130
0.0135,6.5,2,1380452.3792884946,68719178.61844146,70099630.99772996,68719178.61844146,70099630.99772996,1380452.3792884946,1380452.3792884946,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0135
0.014,6.5,2,1339616.6974286884,69067006.44326359,70406623.14069228,69067006.44326359,70406623.14069228,1339616.6974286884,1339616.6974286884,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0140
0.0145,6.5,2,1291776.767316863,69408711.75578357,70700488.52310044,69408711.75578357,70700488.52310044,1291776.767316863,1291776.767316863,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0145
0.015,6.5,2,1242858.5181149691,69762596.81202242,71005455.33013739,69762596.81202242,71005455.33013739,1242858.5181149691,1242858.5181149691,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0150
0.0155,6.5,1,1172791.1062132865,70111087.27521694,71283878.38143022,70111087.27521694,71283878.38143022,1172791.1062132865,1172791.1062132865,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0155
0.016,6.5,1,1088229.8072291017,70464218.88602076,71552448.69324987,70464218.88602076,71552448.69324987,1088229.8072291017,1088229.8072291017,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0160
0.0165,6.5,1,912067.0452466011,70819606.80121568,71731673.84646228,70819606.80121568,71731673.84646228,912067.0452466011,912067.0452466011,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0165
0.017,6.5,1,786820.6475581229,71187226.94487853,71974047.59243666,71187226.94487853,71974047.59243666,786820.6475581229,786820.6475581229,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0170
0.0175,6.5,1,600359.9406989664,71549326.17909235,72149686.11979131,71549326.17909235,72149686.11979131,600359.9406989664,600359.9406989664,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0175
0.018,6.5,1,458800.04628542066,71918124.66634871,72376924.71263413,71918124.66634871,72376924.71263413,458800.04628542066,458800.04628542066,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0180
0.0185,6.5,1,333974.627907604,72282893.68734762,72616868.31525522,72282893.68734762,72616868.31525522,333974.627907604,333974.627907604,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0185
0.019,6.5,1,212254.57422463596,72701204.03313349,72913458.60735813,72701204.03313349,72913458.60735813,212254.57422463596,212254.57422463596,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_6.5MSUN_z0.0190
0.0015,7.0,2,1610779.2347424626,49497093.82155589,51107873.05629835,49497093.82155589,51107873.05629835,1610779.2347424626,1610779.2347424626,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0015
0.002,7.0,2,1169995.0811501592,50378726.877449974,51548721.95860013,50378726.877449974,51548721.95860013,1169995.0811501592,1169995.0811501592,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0020
0.0025,7.0,2,811379.7665689737,51088217.271265954,51899597.03783493,51088217.271265954,51899597.03783493,811379.7665689737,811379.7665689737,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0025
0.003,7.0,1,526774.0173486322,51761984.19479424,52288758.21214287,51761984.19479424,52288758.21214287,526774.0173486322,526774.0173486322,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0030
0.0035,7.0,1,168265.9350600168,52445949.90573517,52614215.84079519,52445949.90573517,52614215.84079519,168265.9350600168,168265.9350600168,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0035
0.004,7.0,1,292635.4469064176,52865539.75898038,53158175.205886796,52865539.75898038,53158175.205886796,292635.4469064176,292635.4469064176,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0040
0.0045,7.0,1,539396.860564962,53143104.0335912,53682500.894156165,53143104.0335912,53682500.894156165,539396.860564962,539396.860564962,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0045
0.005,7.0,2,804663.2235945016,53416020.922318146,54220684.14591265,53416020.922318146,54220684.14591265,804663.2235945016,804663.2235945016,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0050
0.0055,7.0,2,960539.0938285738,53717659.8152853,54678198.90911388,53717659.8152853,54678198.90911388,960539.0938285738,960539.0938285738,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0055
0.006,7.0,2,1072296.0172712058,54031246.54953299,55103542.56680419,54031246.54953299,55103542.56680419,1072296.0172712058,1072296.0172712058,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0060
0.0065,7.0,2,1123213.1657025293,54355856.37850828,55479069.54421081,54355856.37850828,55479069.54421081,1123213.1657025293,1123213.1657025293,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0065
0.007,7.0,2,1155949.6796440855,54693540.07449462,55849489.75413871,54693540.07449462,55849489.75413871,1155949.6796440855,1155949.6796440855,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0070
0.0075,7.0,2,1222611.0544893518,54997586.522980005,56220197.57746936,54997586.522980005,56220197.57746936,1222611.0544893518,1222611.0544893518,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0075
0.008,7.0,2,1231104.5104222521,55331814.481628805,56562918.99205106,55331814.481628805,56562918.99205106,1231104.5104222521,1231104.5104222521,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0080
0.0085,7.0,2,1222725.835503064,55677668.319473885,56900394.15497695,55677668.319473885,56900394.15497695,1222725.835503064,1222725.835503064,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0085
0.009,7.0,2,1238372.8157468587,56000601.97853848,57238974.79428534,56000601.97853848,57238974.79428534,1238372.8157468587,1238372.8157468587,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0090
0.0095,7.0,2,1223057.6336566359,56363033.42916921,57586091.06282584,56363033.42916921,57586091.06282584,1223057.6336566359,1223057.6336566359,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0095
0.01,7.0,2,1231689.8536594585,56699869.61662761,57931559.47028707,56699869.61662761,57931559.47028707,1231689.8536594585,1231689.8536594585,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0100
0.0105,7.0,2,1246326.0327094048,56973074.25835886,58219400.29106826,56973074.25835886,58219400.29106826,1246326.0327094048,1246326.0327094048,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0105
0.011,7.0,2,1252257.3624340817,57223141.416386336,58475398.77882042,57223141.416386336,58475398.77882042,1252257.3624340817,1252257.3624340817,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0110
0.0115,7.0,2,1250041.2687874287,57477900.02840736,58727941.29719479,57477900.02840736,58727941.29719479,1250041.2687874287,1250041.2687874287,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0115
0.012,7.0,2,1257822.0286400914,57722260.53031037,58980082.55895046,57722260.53031037,58980082.55895046,1257822.0286400914,1257822.0286400914,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0120
0.0125,7.0,2,1268541.7118533477,57971182.04053384,59239723.75238719,57971182.04053384,59239723.75238719,1268541.7118533477,1268541.7118533477,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0125
0.013,7.0,2,1244315.5770317987,58240411.773382545,59484727.35041434,58240411.773382545,59484727.35041434,1244315.5770317987,1244315.5770317987,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0130
0.0135,7.0,2,1230966.2879641354,58498007.98541871,59728974.27338284,58498007.98541871,59728974.27338284,1230966.2879641354,1230966.2879641354,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0135
0.014,7.0,2,1207438.4054930806,58775424.49684647,59982862.90233955,58775424.49684647,59982862.90233955,1207438.4054930806,1207438.4054930806,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0140
0.0145,7.0,2,1195415.9240829572,59023185.35416924,60218601.2782522,59023185.35416924,60218601.2782522,1195415.9240829572,1195415.9240829572,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0145
0.015,7.0,2,1151610.5025156736,59282974.73470558,60434585.237221256,59282974.73470558,60434585.237221256,1151610.5025156736,1151610.5025156736,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0150
0.0155,7.0,2,1115362.1232566684,59555947.227758296,60671309.351014964,59555947.227758296,60671309.351014964,1115362.1232566684,1115362.1232566684,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0155
0.016,7.0,2,1080773.5076152831,59823650.212742485,60904423.72035777,59823650.212742485,60904423.72035777,1080773.5076152831,1080773.5076152831,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0160
0.0165,7.0,2,1028624.3552625179,60099811.069026925,61128435.42428944,60099811.069026925,61128435.42428944,1028624.3552625179,1028624.3552625179,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0165
0.017,7.0,2,989570.8639232293,60345638.5154223,61335209.37934553,60345638.5154223,61335209.37934553,989570.8639232293,989570.8639232293,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0170
0.0175,7.0,2,897555.2203891724,60636146.10509745,61533701.32548662,60636146.10509745,61533701.32548662,897555.2203891724,897555.2203891724,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0175
0.018,7.0,1,807248.6423213407,60917182.6672386,61724431.30955994,60917182.6672386,61724431.30955994,807248.6423213407,807248.6423213407,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0180
0.0185,7.0,1,677208.7548983321,61206159.761283495,61883368.51618183,61206159.761283495,61883368.51618183,677208.7548983321,677208.7548983321,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0185
0.019,7.0,1,564034.9544959888,61494343.00332742,62058377.95782341,61494343.00332742,62058377.95782341,564034.9544959888,564034.9544959888,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0190
0.0195,7.0,1,454606.6112431437,61760968.89090522,62215575.50214836,61760968.89090522,62215575.50214836,454606.6112431437,454606.6112431437,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0195
0.02,7.0,1,354954.57072271407,62059740.28676218,62414694.85748489,62059740.28676218,62414694.85748489,354954.57072271407,354954.57072271407,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.0MSUN_z0.0200
0.0015,7.5,2,1456685.47954683,43375604.41372535,44832289.89327218,43375604.41372535,44832289.89327218,1456685.47954683,1456685.47954683,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0015
0.002,7.5,2,1055302.9476032257,44121184.9585912,45176487.906194426,44121184.9585912,45176487.906194426,1055302.9476032257,1055302.9476032257,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0020
0.0025,7.5,2,721212.555180423,44718319.11780175,45439531.67298217,44718319.11780175,45439531.67298217,721212.555180423,721212.555180423,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0025
0.003,7.5,1,367854.174282372,45312077.619262375,45679931.79354475,45312077.619262375,45679931.79354475,367854.174282372,367854.174282372,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0030
0.0045,7.5,1,216129.37700476497,46501490.104244284,46717619.48124905,46501490.104244284,46717619.48124905,216129.37700476497,216129.37700476497,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0045
0.005,7.5,1,443644.1082429588,46690654.452821776,47134298.561064735,46690654.452821776,47134298.561064735,443644.1082429588,443644.1082429588,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0050
0.0055,7.5,2,626117.1400304213,46913366.41479179,47539483.554822214,46913366.41479179,47539483.554822214,626117.1400304213,626117.1400304213,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0055
0.006,7.5,2,798600.5491473004,47145133.6250837,47943734.174231,47145133.6250837,47943734.174231,798600.5491473004,798600.5491473004,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0060
0.0065,7.5,2,892021.8582182527,47383633.79777219,48275655.655990444,47383633.79777219,48275655.655990444,892021.8582182527,892021.8582182527,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0065
0.007,7.5,2,970138.6228782237,47642631.84060916,48612770.46348739,47642631.84060916,48612770.46348739,970138.6228782237,970138.6228782237,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0070
0.0075,7.5,2,1004796.5890491083,47876226.575960405,48881023.16500951,47876226.575960405,48881023.16500951,1004796.5890491083,1004796.5890491083,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0075
0.008,7.5,2,1005021.8643853664,48140689.13053863,49145710.994923994,48140689.13053863,49145710.994923994,1005021.8643853664,1005021.8643853664,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0080
0.0085,7.5,2,1021017.0973249972,48407298.02018029,49428315.11750529,48407298.02018029,49428315.11750529,1021017.0973249972,1021017.0973249972,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0085
0.009,7.5,2,1039126.4587916285,48663027.61412021,49702154.072911836,48663027.61412021,49702154.072911836,1039126.4587916285,1039126.4587916285,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0090
0.0095,7.5,2,1066226.0655860528,48919040.24887216,49985266.314458214,48919040.24887216,49985266.314458214,1066226.0655860528,1066226.0655860528,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0095
0.01,7.5,2,1019032.7808800191,49204511.78252879,50223544.56340881,49204511.78252879,50223544.56340881,1019032.7808800191,1019032.7808800191,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0100
0.0105,7.5,2,1038468.3577779531,49393347.79259081,50431816.150368765,49393347.79259081,50431816.150368765,1038468.3577779531,1038468.3577779531,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0105
0.011,7.5,2,1053446.0328136012,49593303.76153032,50646749.79434392,49593303.76153032,50646749.79434392,1053446.0328136012,1053446.0328136012,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0110
0.0115,7.5,2,1047307.7750118002,49788306.76598909,50835614.54100089,49788306.76598909,50835614.54100089,1047307.7750118002,1047307.7750118002,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0115
0.012,7.5,2,1052238.7163314521,49992960.99619849,51045199.71252994,49992960.99619849,51045199.71252994,1052238.7163314521,1052238.7163314521,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0120
0.0125,7.5,2,1045238.3620936051,50186714.97981708,51231953.34191068,50186714.97981708,51231953.34191068,1045238.3620936051,1045238.3620936051,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0125
0.013,7.5,2,1065145.5306542516,50364298.945760936,51429444.47641519,50364298.945760936,51429444.47641519,1065145.5306542516,1065145.5306542516,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0130
0.0135,7.5,2,1055309.197866805,50578059.670308106,51633368.86817491,50578059.670308106,51633368.86817491,1055309.197866805,1055309.197866805,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0135
0.014,7.5,2,1059106.7819577605,50772618.7274269,51831725.50938466,50772618.7274269,51831725.50938466,1059106.7819577605,1059106.7819577605,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0140
