initial_Z,initial_mass,blue_loop_crossing_count,blue_loop_duration_yr,blue_loop_start_age,blue_loop_end_age,instability_start_age,instability_end_age,calculated_blue_loop_duration,calculated_instability_duration,run_dir_path
0.0145,7.5,2,1041602.2162518948,50975328.01130288,52016930.227554776,50975328.01130288,52016930.227554776,1041602.2162518948,1041602.2162518948,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0145
0.015,7.5,2,998819.3558145389,51201143.19557387,52199962.551388405,51201143.19557387,52199962.551388405,998819.3558145389,998819.3558145389,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0150
0.0155,7.5,2,1009825.1422828734,51385429.50519239,52395254.647475265,51385429.50519239,52395254.647475265,1009825.1422828734,1009825.1422828734,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0155
0.016,7.5,2,966716.9310675263,51607917.43441312,52574634.36548065,51607917.43441312,52574634.36548065,966716.9310675263,966716.9310675263,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0160
0.0165,7.5,2,927560.8215701431,51822992.10395553,52750552.92552567,51822992.10395553,52750552.92552567,927560.8215701431,927560.8215701431,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0165
0.017,7.5,2,897951.9194342345,52022722.36070214,52920674.28013638,52022722.36070214,52920674.28013638,897951.9194342345,897951.9194342345,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0170
0.0175,7.5,2,872471.7624231353,52226247.59178807,53098719.354211204,52226247.59178807,53098719.354211204,872471.7624231353,872471.7624231353,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0175
0.018,7.5,2,811475.5217288285,52452033.86532811,53263509.38705694,52452033.86532811,53263509.38705694,811475.5217288285,811475.5217288285,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0180
0.0185,7.5,2,772493.2123234347,52658281.68542046,53430774.897743896,52658281.68542046,53430774.897743896,772493.2123234347,772493.2123234347,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0185
0.019,7.5,2,693116.9658913612,52889123.93551086,53582240.90140222,52889123.93551086,53582240.90140222,693116.9658913612,693116.9658913612,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0190
0.0195,7.5,2,628194.8837740347,53103040.29895494,53731235.182728976,53103040.29895494,53731235.182728976,628194.8837740347,628194.8837740347,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0195
0.02,7.5,1,563486.4505925924,53316136.18194502,53879622.63253761,53316136.18194502,53879622.63253761,563486.4505925924,563486.4505925924,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_7.5MSUN_z0.0200
0.0015,8.0,2,1285285.6038145944,38479229.83134098,39764515.43515558,38479229.83134098,39764515.43515558,1285285.6038145944,1285285.6038145944,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0015
0.002,8.0,2,936761.8843754232,39100614.078310974,40037375.9626864,39100614.078310974,40037375.9626864,936761.8843754232,936761.8843754232,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0020
0.0025,8.0,2,600899.9532673582,39634322.98999125,40235222.943258606,39634322.98999125,40235222.943258606,600899.9532673582,600899.9532673582,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0025
0.006,8.0,1,421409.8413183838,41717723.2400044,42139133.08132278,41717723.2400044,42139133.08132278,421409.8413183838,421409.8413183838,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0060
0.0065,8.0,2,637339.6381052956,41858272.153682016,42495611.79178731,41858272.153682016,42495611.79178731,637339.6381052956,637339.6381052956,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0065
0.007,8.0,2,725957.8878709674,42028010.320664056,42753968.20853502,42028010.320664056,42753968.20853502,725957.8878709674,725957.8878709674,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0070
0.0075,8.0,2,782219.9728073254,42240042.184437305,43022262.15724463,42240042.184437305,43022262.15724463,782219.9728073254,782219.9728073254,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0075
0.008,8.0,2,821658.9087331742,42424310.30056054,43245969.209293716,42424310.30056054,43245969.209293716,821658.9087331742,821658.9087331742,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0080
0.0085,8.0,2,850173.3439438045,42623550.61855563,43473723.96249943,42623550.61855563,43473723.96249943,850173.3439438045,850173.3439438045,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0085
0.009,8.0,2,857380.2054003328,42833588.40280067,43690968.608201005,42833588.40280067,43690968.608201005,857380.2054003328,857380.2054003328,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0090
0.0095,8.0,2,858293.8679592162,43031401.75661015,43889695.624569364,43031401.75661015,43889695.624569364,858293.8679592162,858293.8679592162,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0095
0.01,8.0,2,859009.8636031747,43248873.40888497,44107883.27248815,43248873.40888497,44107883.27248815,859009.8636031747,859009.8636031747,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0100
0.0105,8.0,2,868524.2352262735,43409234.54506311,44277758.78028938,43409234.54506311,44277758.78028938,868524.2352262735,868524.2352262735,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0105
0.011,8.0,2,861514.9384565875,43560019.81798642,44421534.75644301,43560019.81798642,44421534.75644301,861514.9384565875,861514.9384565875,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0110
0.0115,8.0,2,867899.7741045356,43708560.31597385,44576460.09007838,43708560.31597385,44576460.09007838,867899.7741045356,867899.7741045356,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0115
0.012,8.0,2,884643.5357648879,43859956.96108241,44744600.496847294,43859956.96108241,44744600.496847294,884643.5357648879,884643.5357648879,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0120
0.0125,8.0,2,885245.2511653379,44020801.50089707,44906046.75206241,44020801.50089707,44906046.75206241,885245.2511653379,885245.2511653379,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0125
0.013,8.0,2,875113.7165774629,44178326.334212884,45053440.05079035,44178326.334212884,45053440.05079035,875113.7165774629,875113.7165774629,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0130
0.0135,8.0,2,888728.0101380125,44316403.24441449,45205131.254552506,44316403.24441449,45205131.254552506,888728.0101380125,888728.0101380125,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0135
0.014,8.0,2,880345.1789517403,44474637.44008925,45354982.61904099,44474637.44008925,45354982.61904099,880345.1789517403,880345.1789517403,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0140
0.0145,8.0,2,879307.848524496,44637545.64524654,45516853.49377104,44637545.64524654,45516853.49377104,879307.848524496,879307.848524496,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0145
0.015,8.0,2,864575.1317994595,44809662.68227307,45674237.81407253,44809662.68227307,45674237.81407253,864575.1317994595,864575.1317994595,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0150
0.0155,8.0,2,849535.7286064327,44975424.30131987,45824960.0299263,44975424.30131987,45824960.0299263,849535.7286064327,849535.7286064327,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0155
0.016,8.0,2,826572.790882267,45134811.3645844,45961384.15546667,45134811.3645844,45961384.15546667,826572.790882267,826572.790882267,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0160
0.0165,8.0,2,810177.2437218651,45302322.1961019,46112499.43982376,45302322.1961019,46112499.43982376,810177.2437218651,810177.2437218651,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0165
0.017,8.0,2,785135.166822873,45464944.12685217,46250079.29367504,45464944.12685217,46250079.29367504,785135.166822873,785135.166822873,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0170
0.0175,8.0,2,758578.5360093415,45624467.835048646,46383046.37105799,45624467.835048646,46383046.37105799,758578.5360093415,758578.5360093415,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0175
0.018,8.0,2,733192.3296571374,45792832.1363773,46526024.466034435,45792832.1363773,46526024.466034435,733192.3296571374,733192.3296571374,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0180
0.0185,8.0,2,694797.1103717834,45962019.422503866,46656816.53287565,45962019.422503866,46656816.53287565,694797.1103717834,694797.1103717834,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0185
0.019,8.0,2,661059.9152269289,46135037.237633675,46796097.152860604,46135037.237633675,46796097.152860604,661059.9152269289,661059.9152269289,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0190
0.0195,8.0,2,606158.3751053959,46309223.97386225,46915382.34896765,46309223.97386225,46915382.34896765,606158.3751053959,606158.3751053959,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0195
0.02,8.0,2,561908.1903177574,46486095.76144921,47048003.95176697,46486095.76144921,47048003.95176697,561908.1903177574,561908.1903177574,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.0MSUN_z0.0200
0.0015,8.5,2,1164972.0625395775,34475901.086599424,35640873.149139,34475901.086599424,35640873.149139,1164972.0625395775,1164972.0625395775,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0015
0.002,8.5,2,825781.259781532,35013099.259582914,35838880.51936445,35013099.259582914,35838880.51936445,825781.259781532,825781.259781532,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0020
0.0025,8.5,2,504004.80137925595,35490063.21967192,35994068.021051176,35490063.21967192,35994068.021051176,504004.80137925595,504004.80137925595,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0025
0.0075,8.5,2,469909.518875286,37735595.045826934,38205504.56470222,37735595.045826934,38205504.56470222,469909.518875286,469909.518875286,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0075
0.008,8.5,2,541396.8370238468,37887439.48892998,38428836.32595383,37887439.48892998,38428836.32595383,541396.8370238468,541396.8370238468,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0080
0.0085,8.5,2,631857.4201441854,38013424.41757053,38645281.83771472,38013424.41757053,38645281.83771472,631857.4201441854,631857.4201441854,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0085
0.009,8.5,2,650825.4264369309,38184276.24787668,38835101.67431361,38184276.24787668,38835101.67431361,650825.4264369309,650825.4264369309,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0090
0.0095,8.5,2,680174.9401632622,38323909.27754623,39004084.21770949,38323909.27754623,39004084.21770949,680174.9401632622,680174.9401632622,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0095
0.01,8.5,2,679066.0850523189,38494183.87501643,39173249.96006875,38494183.87501643,39173249.96006875,679066.0850523189,679066.0850523189,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0100
0.0105,8.5,2,690215.7544384748,38620407.976124786,39310623.73056326,38620407.976124786,39310623.73056326,690215.7544384748,690215.7544384748,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0105
0.011,8.5,2,709351.8432586119,38725041.3225515,39434393.16581011,38725041.3225515,39434393.16581011,709351.8432586119,709351.8432586119,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0110
0.0115,8.5,2,708777.2097820789,38834295.10445159,39543072.31423367,38834295.10445159,39543072.31423367,708777.2097820789,708777.2097820789,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0115
0.012,8.5,2,717412.6640414074,38945971.85974269,39663384.5237841,38945971.85974269,39663384.5237841,717412.6640414074,717412.6640414074,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0120
0.0125,8.5,2,727703.8305075243,39061331.75451811,39789035.58502563,39061331.75451811,39789035.58502563,727703.8305075243,727703.8305075243,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0125
0.013,8.5,2,717812.0868673846,39192409.180974945,39910221.26784233,39192409.180974945,39910221.26784233,717812.0868673846,717812.0868673846,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0130
0.0135,8.5,2,722931.1557370797,39316532.321627766,40039463.477364846,39316532.321627766,40039463.477364846,722931.1557370797,722931.1557370797,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0135
0.014,8.5,2,719335.148889795,39435811.52564909,40155146.67453889,39435811.52564909,40155146.67453889,719335.148889795,719335.148889795,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0140
0.0145,8.5,2,718902.3671338111,39562821.68854124,40281724.05567505,39562821.68854124,40281724.05567505,718902.3671338111,718902.3671338111,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0145
0.015,8.5,2,712522.1917210594,39694276.9380057,40406799.12972676,39694276.9380057,40406799.12972676,712522.1917210594,712522.1917210594,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0150
0.0155,8.5,2,686682.519950971,39838528.417960905,40525210.937911876,39838528.417960905,40525210.937911876,686682.519950971,686682.519950971,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0155
0.016,8.5,2,679696.3666549698,39954389.76592193,40634086.1325769,39954389.76592193,40634086.1325769,679696.3666549698,679696.3666549698,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0160
0.0165,8.5,2,665061.0073797852,40091310.16076831,40756371.16814809,40091310.16076831,40756371.16814809,665061.0073797852,665061.0073797852,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0165
0.017,8.5,2,642444.999933362,40223883.57435436,40866328.57428772,40223883.57435436,40866328.57428772,642444.999933362,642444.999933362,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0170
0.0175,8.5,2,613936.9387759045,40367454.67306617,40981391.61184207,40367454.67306617,40981391.61184207,613936.9387759045,613936.9387759045,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0175
0.018,8.5,2,614973.83395347,40479568.682187445,41094542.516140915,40479568.682187445,41094542.516140915,614973.83395347,614973.83395347,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0180
0.0185,8.5,2,557018.5498292297,40636055.148887515,41193073.698716745,40636055.148887515,41193073.698716745,557018.5498292297,557018.5498292297,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0185
0.019,8.5,2,534080.0911051482,40772546.097138725,41306626.18824387,40772546.097138725,41306626.18824387,534080.0911051482,534080.0911051482,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0190
0.0195,8.5,2,497891.0109116286,40909050.76884401,41406941.77975564,40909050.76884401,41406941.77975564,497891.0109116286,497891.0109116286,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0195
0.02,8.5,2,468081.5350356549,41053564.89623496,41521646.431270614,41053564.89623496,41521646.431270614,468081.5350356549,468081.5350356549,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_8.5MSUN_z0.0200
0.0015,9.0,2,1043992.3671642058,31164864.457323186,32208856.82448739,31164864.457323186,32208856.82448739,1043992.3671642058,1043992.3671642058,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0015
0.002,9.0,2,718557.5140501782,31648769.593431056,32367327.107481234,31648769.593431056,32367327.107481234,718557.5140501782,718557.5140501782,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0020
0.0025,9.0,2,299563.4275051914,32148028.401371233,32447591.828876425,32148028.401371233,32447591.828876425,299563.4275051914,299563.4275051914,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0025
0.0095,9.0,2,387500.5638735518,34596358.66035895,34983859.2242325,34596358.66035895,34983859.2242325,387500.5638735518,387500.5638735518,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0095
0.01,9.0,2,402934.6631118357,34726163.87127036,35129098.534382194,34726163.87127036,35129098.534382194,402934.6631118357,402934.6631118357,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0100
0.0105,9.0,2,518462.3485496044,34722842.38182746,35241304.73037706,34722842.38182746,35241304.73037706,518462.3485496044,518462.3485496044,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0105
0.011,9.0,2,523845.8990254253,34814482.76041209,35338328.659437515,34814482.76041209,35338328.659437515,523845.8990254253,523845.8990254253,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0110
0.0115,9.0,2,541260.3460864723,34900475.3431741,35441735.68926057,34900475.3431741,35441735.68926057,541260.3460864723,541260.3460864723,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0115
0.012,9.0,2,532482.7729582489,35009103.792444184,35541586.56540243,35009103.792444184,35541586.56540243,532482.7729582489,532482.7729582489,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0120
0.0125,9.0,2,543136.8908827528,35080899.70938543,35624036.600268185,35080899.70938543,35624036.600268185,543136.8908827528,543136.8908827528,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0125
0.013,9.0,2,531134.7847415358,35194408.53555634,35725543.320297875,35194408.53555634,35725543.320297875,531134.7847415358,531134.7847415358,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0130
0.0135,9.0,2,558818.3196859509,35260883.59283415,35819701.9125201,35260883.59283415,35819701.9125201,558818.3196859509,558818.3196859509,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0135
0.014,9.0,2,564457.6520805284,35345676.57665708,35910134.22873761,35345676.57665708,35910134.22873761,564457.6520805284,564457.6520805284,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0140
0.0145,9.0,2,518877.95223071426,35496308.29573452,36015186.24796523,35496308.29573452,36015186.24796523,518877.95223071426,518877.95223071426,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0145
0.015,9.0,2,535115.6189022586,35573353.68940136,36108469.30830362,35573353.68940136,36108469.30830362,535115.6189022586,535115.6189022586,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0150
0.0155,9.0,2,550667.7889868766,35658465.73167897,36209133.52066585,35658465.73167897,36209133.52066585,550667.7889868766,550667.7889868766,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0155
0.016,9.0,2,512114.25421474874,35788928.848705135,36301043.102919884,35788928.848705135,36301043.102919884,512114.25421474874,512114.25421474874,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0160
0.0165,9.0,2,522747.5051128566,35867641.71181462,36390389.216927476,35867641.71181462,36390389.216927476,522747.5051128566,522747.5051128566,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0165
0.017,9.0,2,491786.2276219353,35990364.9466388,36482151.174260736,35990364.9466388,36482151.174260736,491786.2276219353,491786.2276219353,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0170
0.0175,9.0,2,488958.58176556975,36084695.32093077,36573653.90269634,36084695.32093077,36573653.90269634,488958.58176556975,488958.58176556975,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0175
0.018,9.0,2,455196.32242941856,36207391.355325006,36662587.677754425,36207391.355325006,36662587.677754425,455196.32242941856,455196.32242941856,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0180
0.0185,9.0,2,392995.3801531866,36364018.53911464,36757013.919267826,36364018.53911464,36757013.919267826,392995.3801531866,392995.3801531866,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0185
0.019,9.0,2,391700.34445618093,36453436.401873074,36845136.746329255,36453436.401873074,36845136.746329255,391700.34445618093,391700.34445618093,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0190
0.0195,9.0,2,367673.2697948441,36570346.87057064,36938020.14036548,36570346.87057064,36938020.14036548,367673.2697948441,367673.2697948441,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0195
0.02,9.0,2,358960.9104476124,36652989.86639474,37011950.776842356,36652989.86639474,37011950.776842356,358960.9104476124,358960.9104476124,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.0MSUN_z0.0200
0.0015,9.5,2,936714.2902417071,28398785.835261937,29335500.125503644,28398785.835261937,29335500.125503644,936714.2902417071,936714.2902417071,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.5MSUN_z0.0015
0.002,9.5,2,613362.0853913352,28835874.173099328,29449236.258490663,28835874.173099328,29449236.258490663,613362.0853913352,613362.0853913352,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.5MSUN_z0.0020
0.016,9.5,2,250569.28887246922,32494918.804624893,32745488.093497362,32494918.804624893,32745488.093497362,250569.28887246922,250569.28887246922,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.5MSUN_z0.0160
0.0165,9.5,2,315749.4115096405,32494418.576094013,32810167.987603653,32494418.576094013,32810167.987603653,315749.4115096405,315749.4115096405,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.5MSUN_z0.0165
0.017,9.5,2,248817.0116306506,32649833.52632243,32898650.537953082,32649833.52632243,32898650.537953082,248817.0116306506,248817.0116306506,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.5MSUN_z0.0170
0.0175,9.5,2,241759.8096982576,32729732.53990866,32971492.349606916,32729732.53990866,32971492.349606916,241759.8096982576,241759.8096982576,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_9.5MSUN_z0.0175
0.002,10.0,1,1890.465755648911,26964352.241214316,26966242.706969965,26964352.241214316,26966242.706969965,1890.465755648911,1890.465755648911,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_high/run_nad_convos_high_10.0MSUN_z0.0020
