initial_mass,initial_Z,star_age,model_number,log_Teff,log_L,log_g
1.1,0.007,4726449000.0,26694,3.74674711,3.77523691,0.37589592
1.1,0.007,4726449000.0,26695,3.74714351,3.77523008,0.37748767
1.1,0.007,4726449000.0,26696,3.74763692,3.77524598,0.37944459
1.1,0.007,4726449000.0,26717,3.7572886,3.77526121,0.41802244
1.1,0.007,4726449000.0,26718,3.75770866,3.77527275,0.41969062
1.1,0.007,4726449000.0,26719,3.75825761,3.77527726,0.42188125
1.1,0.007,4726449000.0,26720,3.75889404,3.77527207,0.42443137
1.1,0.007,4726449000.0,26743,3.77123214,3.77529335,0.47374958
1.1,0.007,4726449000.0,26744,3.77204983,3.77528932,0.47702364
1.1,0.007,4726449000.0,26745,3.77255,3.77528511,0.47902809
1.1,0.007,4726449000.0,26746,3.77303201,3.77528343,0.48095737
1.1,0.007,4726449000.0,26747,3.77368063,3.77528158,0.48355317
1.1,0.007,4726449000.0,26748,3.77439066,3.77528408,0.48639015
1.1,0.007,4726449000.0,26749,3.77529365,3.77528684,0.48999861
1.1,0.007,4726449000.0,26750,3.7758114,3.7752732,0.49208281
1.1,0.007,4726449000.0,26751,3.77636846,3.77528303,0.49430078
1.1,0.007,4726449000.0,26752,3.77701936,3.77527735,0.49690953
1.1,0.007,4726449000.0,26753,3.77778938,3.77528227,0.49998404
1.1,0.007,4726449000.0,26754,3.77878181,3.77528291,0.50395234
1.1,0.007,4726449000.0,26755,3.77946202,3.77526877,0.50668688
1.1,0.007,4726449000.0,26756,3.78005271,3.77527268,0.50904526
1.1,0.007,4726449000.0,26757,3.78077836,3.7752641,0.51195588
1.1,0.007,4726449000.0,26758,3.78164643,3.77527304,0.51541859
1.1,0.007,4726449000.0,26759,3.78273039,3.77527484,0.51975186
1.1,0.007,4726449000.0,26742,3.77057133,3.77527957,0.47112074
1.1,0.007,4726449000.0,26841,4.09082121,3.77487729,1.75246602
1.1,0.007,4726449000.0,26741,3.76998554,3.77528606,0.4687716
1.1,0.007,4726449000.0,26739,3.76910376,3.77528965,0.46524173
1.1,0.007,4726449000.0,26721,3.75927223,3.77528063,0.42593511
1.1,0.007,4726449000.0,26722,3.75965655,3.77527848,0.42747406
1.1,0.007,4726449000.0,26723,3.76010728,3.77527664,0.42927829
1.1,0.007,4726449000.0,26725,3.76142113,3.77527981,0.43452901
1.1,0.007,4726449000.0,26726,3.76185671,3.77528805,0.43626265
1.1,0.007,4726449000.0,26727,3.76229662,3.77529032,0.43801951
1.1,0.007,4726449000.0,26728,3.76279155,3.7752745,0.4400145
1.1,0.007,4726449000.0,26729,3.76338755,3.77527245,0.44239986
1.1,0.007,4726449000.0,26730,3.76378911,3.77527696,0.44400116
1.1,0.007,4726449000.0,26731,3.76415665,3.77527876,0.44546912
1.1,0.007,4726449000.0,26732,3.76459912,3.77528411,0.44723316
1.1,0.007,4726449000.0,26733,3.76516001,3.77528351,0.44947675
1.1,0.007,4726449000.0,26734,3.76590204,3.77528902,0.45243863
1.1,0.007,4726449000.0,26735,3.76669301,3.77528264,0.45560807
1.1,0.007,4726449000.0,26736,3.76725935,3.77529144,0.45786415
1.1,0.007,4726449000.0,26737,3.76775427,3.77528058,0.45985415
1.1,0.007,4726449000.0,26738,3.76837459,3.77528911,0.4623263
1.1,0.007,4726449000.0,26740,3.76954291,3.77527595,0.4670116
1.1,0.007,4726449000.0,26513,3.70508121,3.77481807,0.20977858
1.1,0.007,4726449000.0,26511,3.70477783,3.77481645,0.2085683
1.1,0.007,4726449000.0,26512,3.70491661,3.77482193,0.20911721
1.1,0.007,4726449000.0,26453,3.69733471,3.77465847,0.17899803
1.1,0.007,4726449000.0,26454,3.69745013,3.77465657,0.17946089
1.1,0.007,4726449000.0,26455,3.69761717,3.77465506,0.18012968
1.1,0.007,4726449000.0,26456,3.69776832,3.77466117,0.18072712
1.1,0.007,4726449000.0,26457,3.69786372,3.77466185,0.18110742
1.1,0.007,4726449000.0,26458,3.69796642,3.77467089,0.18150857
1.1,0.007,4726449000.0,26459,3.69807899,3.77467849,0.18195049
1.1,0.007,4726449000.0,26452,3.69724643,3.77465274,0.17865123
1.1,0.007,4726449000.0,26460,3.69821343,3.77468002,0.18248581
1.1,0.007,4726449000.0,26462,3.69838328,3.77467332,0.18317085
1.1,0.007,4726449000.0,26463,3.69847729,3.77466615,0.18355341
1.1,0.007,4726449000.0,26464,3.69859565,3.7746883,0.18400394
1.1,0.007,4726449000.0,26465,3.69873681,3.77469099,0.18456493
1.1,0.007,4726449000.0,26466,3.69882026,3.77467977,0.18490942
1.1,0.007,4726449000.0,26467,3.69892817,3.77469118,0.18532906
1.1,0.007,4726449000.0,26468,3.69903087,3.77469057,0.18573983
1.1,0.007,4726449000.0,26461,3.69829344,3.77467496,0.18281037
1.1,0.007,4726449000.0,26451,3.69716008,3.77463831,0.17832087
1.1,0.007,4726449000.0,26450,3.69701567,3.77464157,0.17774097
1.1,0.007,4726449000.0,26449,3.69689636,3.77463725,0.17726891
1.1,0.007,4726449000.0,26432,3.69511043,3.77460359,0.17017139
1.1,0.007,4726449000.0,26433,3.6951958,3.77459725,0.17051856
1.1,0.007,4726449000.0,26434,3.69528266,3.77459416,0.17086844
1.1,0.007,4726449000.0,26435,3.69538472,3.77459145,0.17127863
1.1,0.007,4726449000.0,26436,3.6955145,3.7746025,0.17178581
1.1,0.007,4726449000.0,26437,3.69566669,3.77461503,0.17238094
1.1,0.007,4726449000.0,26438,3.69575833,3.77460291,0.17275898
1.1,0.007,4726449000.0,26439,3.69584708,3.77460447,0.17311175
1.1,0.007,4726449000.0,26440,3.69595855,3.77461708,0.17354423
1.1,0.007,4726449000.0,26441,3.69609345,3.77462948,0.17407051
1.1,0.007,4726449000.0,26442,3.69616996,3.77460823,0.17439723
1.1,0.007,4726449000.0,26443,3.69625959,3.77461742,0.17474598
1.1,0.007,4726449000.0,26444,3.69637614,3.77462048,0.17520845
1.1,0.007,4726449000.0,26445,3.69648873,3.77462609,0.1756524
1.1,0.007,4726449000.0,26446,3.69662976,3.77464311,0.1761985
1.1,0.007,4726449000.0,26447,3.69671274,3.77462215,0.17655081
1.1,0.007,4726449000.0,26448,3.69679323,3.77463322,0.17686112
1.1,0.007,4726449000.0,26469,3.69915053,3.77469142,0.18621679
1.1,0.007,4726449000.0,26470,3.69929737,3.77471062,0.18678401
1.1,0.007,4726449000.0,26471,3.69947512,3.77470441,0.18750008
1.1,0.007,4726449000.0,26472,3.69960586,3.77469636,0.18803038
1.1,0.007,4726449000.0,26494,3.70241151,3.77477059,0.19916207
1.1,0.007,4726449000.0,26495,3.70250848,3.7747697,0.19955027
1.1,0.007,4726449000.0,26496,3.70260989,3.77476869,0.19995635
1.1,0.007,4726449000.0,26497,3.70272756,3.77477255,0.20042246
1.1,0.007,4726449000.0,26498,3.70287129,3.77477952,0.20098963
1.1,0.007,4726449000.0,26499,3.70304076,3.77477884,0.20166718
1.1,0.007,4726449000.0,26500,3.70323705,3.77478119,0.20244884
1.1,0.007,4726449000.0,26501,3.70335823,3.77477769,0.20293635
1.1,0.007,4726449000.0,26502,3.7035018,3.77479735,0.20349026
1.1,0.007,4726449000.0,26503,3.70365202,3.77478944,0.20409821
1.1,0.007,4726449000.0,26504,3.70383598,3.77479523,0.20482726
1.1,0.007,4726449000.0,26505,3.70394573,3.77478396,0.20527689
1.1,0.007,4726449000.0,26506,3.70405409,3.77479465,0.20569904
1.1,0.007,4726449000.0,26507,3.70417987,3.77479179,0.20620429
1.1,0.007,4726449000.0,26508,3.70436448,3.77480634,0.20692731
1.1,0.007,4726449000.0,26509,3.70455326,3.7747949,0.20769283
1.1,0.007,4726449000.0,26510,3.70466616,3.7748009,0.20813781
1.1,0.007,4726449000.0,26493,3.70224958,3.77476513,0.19852073
1.1,0.007,4726449000.0,26431,3.69495454,3.77459632,0.16955612
1.1,0.007,4726449000.0,26492,3.70211545,3.77475185,0.1979983
1.1,0.007,4726449000.0,26490,3.70186469,3.77475011,0.19699829
1.1,0.007,4726449000.0,26473,3.69971404,3.77470506,0.1884537
1.1,0.007,4726449000.0,26474,3.69985443,3.77472294,0.18899656
1.1,0.007,4726449000.0,26475,3.70001167,3.77471756,0.18962991
1.1,0.007,4726449000.0,26476,3.70010303,3.77469683,0.19001547
1.1,0.007,4726449000.0,26477,3.70019703,3.7747102,0.19037752
1.1,0.007,4726449000.0,26478,3.70031168,3.77472561,0.19082001
1.1,0.007,4726449000.0,26479,3.70044993,3.77473809,0.19135966
1.1,0.007,4726449000.0,26480,3.70061181,3.7747209,0.19202335
1.1,0.007,4726449000.0,26481,3.70072323,3.77473412,0.19245519
1.1,0.007,4726449000.0,26482,3.70086162,3.77473809,0.19300415
1.1,0.007,4726449000.0,26483,3.70098294,3.77473981,0.19348699
1.1,0.007,4726449000.0,26484,3.70112641,3.77473708,0.19406268
1.1,0.007,4726449000.0,26485,3.70121264,3.77474582,0.19439837
1.1,0.007,4726449000.0,26486,3.70129863,3.77473459,0.19475299
1.1,0.007,4726449000.0,26487,3.70140249,3.77473964,0.19516276
1.1,0.007,4726449000.0,26488,3.70152659,3.77474886,0.19564919
1.1,0.007,4726449000.0,26489,3.70168331,3.77474839,0.19627563
1.1,0.007,4726449000.0,26430,3.6948366,3.77459291,0.16908865
1.1,0.007,4726449000.0,26491,3.70201264,3.77473946,0.19760012
1.1,0.007,4726449000.0,26428,3.69465567,3.77457481,0.16838439
1.1,0.007,4726449000.0,26429,3.69473731,3.77457703,0.16870812
1.1,0.007,4726449000.0,26411,3.69286668,3.77453296,0.16128345
1.1,0.007,4726449000.0,26412,3.69298139,3.77454087,0.16173347
1.1,0.007,4726449000.0,26413,3.69305111,3.77453406,0.1620186
1.1,0.007,4726449000.0,26414,3.69313306,3.77454792,0.16233198
1.1,0.007,4726449000.0,26415,3.69321792,3.77453181,0.16268686
1.1,0.007,4726449000.0,26416,3.69332131,3.77454439,0.16308704
1.1,0.007,4726449000.0,26417,3.69344627,3.77454692,0.16358342
1.1,0.007,4726449000.0,26418,3.69352203,3.77455599,0.16387681
1.1,0.007,4726449000.0,26420,3.69368728,3.77455759,0.16453495
1.1,0.007,4726449000.0,26421,3.69379382,3.77456769,0.16495018
1.1,0.007,4726449000.0,26422,3.69392176,3.77456759,0.16546107
1.1,0.007,4726449000.0,26423,3.69407716,3.77457595,0.16607311
1.1,0.007,4726449000.0,26424,3.69417683,3.77456573,0.16648133
1.1,0.007,4726449000.0,26425,3.69426968,3.77458202,0.1668357
1.1,0.007,4726449000.0,26426,3.69438132,3.77457132,0.1672921
1.1,0.007,4726449000.0,26427,3.69457646,3.77458318,0.16805979
1.1,0.007,4726449000.0,26410,3.69277293,3.77452903,0.16091314
1.1,0.007,4726449000.0,26409,3.69267885,3.77452326,0.16054339
1.1,0.007,4726449000.0,26419,3.69359786,3.77456403,0.16417154
1.1,0.007,4726449000.0,26407,3.69234605,3.77452095,0.15921686
1.1,0.007,4726449000.0,26408,3.69248451,3.77452057,0.15977
1.1,0.007,4726449000.0,26399,3.69150265,3.77450338,0.15586762
1.1,0.007,4726449000.0,26400,3.69157609,3.7745028,0.15616139
1.1,0.007,4726449000.0,26401,3.69166364,3.77450193,0.15651175
1.1,0.007,4726449000.0,26402,3.69176967,3.77451178,0.15692515
1.1,0.007,4726449000.0,26403,3.69189543,3.77450918,0.15742973
1.1,0.007,4726449000.0,26404,3.69204679,3.77452351,0.15801963
1.1,0.007,4726449000.0,26405,3.69214208,3.77448944,0.15843412
1.1,0.007,4726449000.0,26406,3.69223357,3.77450804,0.1587807
1.1,0.007,4726450000.0,26872,4.2789453,3.77517488,2.50466481
1.1,0.007,4726450000.0,26871,4.27311948,3.77518588,2.48135051
1.1,0.007,4726450000.0,26870,4.26739754,3.77518389,2.45846474
1.1,0.007,4726450000.0,26869,4.25792249,3.77517686,2.42057156
1.1,0.007,4726450000.0,26866,4.23638192,3.77518513,2.33440101
1.1,0.007,4726450000.0,26867,4.24246054,3.77518582,2.35871481
1.1,0.007,4726450000.0,26865,4.23040102,3.77517095,2.31049159
1.1,0.007,4726450000.0,26873,4.28584954,3.77515562,2.53230102
1.1,0.007,4726450000.0,26868,4.2496201,3.77517915,2.38735973
1.1,0.007,4726450000.0,26874,4.29379989,3.77513775,2.5641203
1.1,0.007,4726450000.0,26883,4.35403513,3.77491655,2.80528245
1.1,0.007,4726450000.0,26876,4.30840807,3.77512463,2.62256611
1.1,0.007,4726450000.0,26877,4.31401886,3.77510142,2.6450325
1.1,0.007,4726450000.0,26878,4.32065196,3.77506715,2.67159916
1.1,0.007,4726450000.0,26879,4.32826939,3.77503505,2.70210098
1.1,0.007,4726450000.0,26880,4.3369505,3.77501626,2.7368442
1.1,0.007,4726450000.0,26881,4.34228211,3.77499805,2.75818886
1.1,0.007,4726450000.0,26882,4.34770558,3.77496127,2.77991952
1.1,0.007,4726450000.0,26884,4.36122015,3.77487876,2.83406032
1.1,0.007,4726450000.0,26885,4.36946847,3.7748508,2.86708157
1.1,0.007,4726450000.0,26875,4.30289464,3.7751316,2.60050544
1.1,0.007,4726450000.0,26864,4.22050152,3.77514539,2.27091917
1.1,0.007,4726450000.0,26862,4.20435929,3.77512664,2.20636898
1.1,0.007,4726450000.0,26861,4.19792025,3.77512401,2.18061546
1.1,0.007,4726450000.0,26863,4.21183657,3.7751321,2.23627266
1.1,0.007,4726450000.0,26842,4.09801236,3.77489907,1.78120885
1.1,0.007,4726450000.0,26843,4.10621254,3.77492613,1.8139825
1.1,0.007,4726450000.0,26844,4.11562104,3.77496515,1.85157747
1.1,0.007,4726450000.0,26845,4.1213275,3.77499119,1.87437728
1.1,0.007,4726450000.0,26847,4.12704931,3.77501447,1.89724126
1.1,0.007,4726450000.0,26848,4.13056674,3.77501982,1.91130562
1.1,0.007,4726450000.0,26849,4.13482506,3.77502248,1.92833624
1.1,0.007,4726450000.0,26850,4.13985291,3.77502486,1.94844527
1.1,0.007,4726450000.0,26846,4.12414734,3.77500425,1.8856436
1.1,0.007,4726450000.0,26852,4.14573136,3.77503009,1.97195384
1.1,0.007,4726450000.0,26851,4.14280014,3.77502798,1.96023107
1.1,0.007,4726450000.0,26859,4.18721388,3.77509646,2.13781752
1.1,0.007,4726450000.0,26858,4.17830595,3.77506969,2.10221258
1.1,0.007,4726450000.0,26857,4.17060307,3.77505191,2.07141884
1.1,0.007,4726450000.0,26860,4.19254218,3.77511426,2.15911294
1.1,0.007,4726450000.0,26855,4.15831105,3.77503762,2.02226505
1.1,0.007,4726450000.0,26854,4.15340914,3.77503629,2.00265874
1.1,0.007,4726450000.0,26853,4.14924692,3.77503411,1.98601206
1.1,0.007,4726450000.0,26856,4.16403131,3.77504221,2.04514151
1.1,0.007,4726451000.0,26897,4.45473521,3.77424921,3.20875012
1.1,0.007,4726451000.0,26905,4.52995067,3.77345611,3.51040507
1.1,0.007,4726451000.0,26904,4.51806276,3.7736172,3.46269232
1.1,0.007,4726451000.0,26903,4.50518717,3.77367368,3.41113349
1.1,0.007,4726451000.0,26902,4.49396838,3.7737473,3.36618471
1.1,0.007,4726451000.0,26901,4.48408072,3.77384583,3.32653552
1.1,0.007,4726451000.0,26900,4.47527148,3.77396875,3.29117565
1.1,0.007,4726451000.0,26899,4.46763875,3.77408773,3.26052574
1.1,0.007,4726451000.0,26898,4.46108831,3.77418832,3.23422341
1.1,0.007,4726451000.0,26896,4.44471579,3.77428941,3.16863222
1.1,0.007,4726451000.0,26887,4.37971525,3.77478331,2.90813616
1.1,0.007,4726451000.0,26894,4.42810742,3.7744239,3.10206426
1.1,0.007,4726451000.0,26893,4.42129191,3.77450238,3.07472373
1.1,0.007,4726451000.0,26892,4.41546355,3.77456814,3.05134454
1.1,0.007,4726451000.0,26891,4.40975453,3.77460386,3.02847274
1.1,0.007,4726451000.0,26890,4.40075857,3.774629,2.99246376
1.1,0.007,4726451000.0,26889,4.3927459,3.77467391,2.96036818
1.1,0.007,4726451000.0,26888,4.38579544,3.77472749,2.93251274
1.1,0.007,4726451000.0,26886,4.37457019,3.77482617,2.88751308
1.1,0.007,4726451000.0,26895,4.43584002,3.77435257,3.13306598
1.1,0.007,4726452000.0,26913,4.61848802,3.77091413,3.86709645
1.1,0.007,4726452000.0,26916,4.64993517,3.76952532,3.99427383
1.1,0.007,4726452000.0,26915,4.63877864,3.7700011,3.94917194
1.1,0.007,4726452000.0,26917,4.66242611,3.76905212,4.0447108
1.1,0.007,4726452000.0,26912,4.60767003,3.77133486,3.82340373
1.1,0.007,4726452000.0,26914,4.62878125,3.77047141,3.90871207
1.1,0.007,4726452000.0,26910,4.58371141,3.77200456,3.72689955
1.1,0.007,4726452000.0,26909,4.57248658,3.77232196,3.68168283
1.1,0.007,4726452000.0,26908,4.56248838,3.77263707,3.64137492
1.1,0.007,4726452000.0,26907,4.55210955,3.77293982,3.59955688
1.1,0.007,4726452000.0,26906,4.54128269,3.77322075,3.55596848
1.1,0.007,4726452000.0,26911,4.59632529,3.77170071,3.77765895
1.1,0.007,4726453000.0,26927,4.76986738,3.76112413,4.48240386
1.1,0.007,4726453000.0,26925,4.74936757,3.7632104,4.39831836
1.1,0.007,4726453000.0,26924,4.73822176,3.76414509,4.35280042
1.1,0.007,4726453000.0,26923,4.72585487,3.76495785,4.30252013
1.1,0.007,4726453000.0,26926,4.75984957,3.76218919,4.44126756
1.1,0.007,4726453000.0,26921,4.70508511,3.76645798,4.21794092
1.1,0.007,4726453000.0,26920,4.69506503,3.76716201,4.17715661
1.1,0.007,4726453000.0,26919,4.68466194,3.76784519,4.13486104
1.1,0.007,4726453000.0,26918,4.67380815,3.76848362,4.09080746
1.1,0.007,4726453000.0,26922,4.7148851,3.76572684,4.25787205
1.1,0.007,4726454000.0,26937,4.8677987,3.74703932,4.88821397
1.1,0.007,4726454000.0,26936,4.85901384,3.748735,4.85137886
1.1,0.007,4726454000.0,26935,4.85001904,3.75039267,4.81374197
1.1,0.007,4726454000.0,26934,4.84071695,3.75202184,4.77490444
1.1,0.007,4726454000.0,26933,4.83096617,3.75360994,4.73431321
1.1,0.007,4726454000.0,26932,4.82045883,3.75513192,4.69076187
1.1,0.007,4726454000.0,26930,4.79818437,3.75777961,4.59901636
1.1,0.007,4726454000.0,26929,4.78899041,3.75891045,4.56110967
1.1,0.007,4726454000.0,26928,4.77954174,3.76003313,4.52219232
1.1,0.007,4726454000.0,26931,4.80860712,3.75652805,4.6419589
1.1,0.007,4726455000.0,26944,4.93382777,3.73130543,5.16806411
1.1,0.007,4726455000.0,26946,4.95171308,3.72568941,5.24522138
1.1,0.007,4726455000.0,26945,4.94217296,3.72870838,5.20404193
1.1,0.007,4726455000.0,26943,4.92531464,3.73382224,5.13149479
1.1,0.007,4726455000.0,26938,4.87640491,3.74530223,4.92437588
1.1,0.007,4726455000.0,26941,4.90731863,3.73870278,5.05463021
1.1,0.007,4726455000.0,26940,4.89742455,3.74105346,5.01270319
1.1,0.007,4726455000.0,26939,4.88620319,3.74333125,4.96553997
1.1,0.007,4726455000.0,26942,4.916529,3.73628548,5.093889
1.1,0.007,4726456000.0,26955,5.03667587,3.68656449,5.62419748
1.1,0.007,4726456000.0,26954,5.02791144,3.69200595,5.5836983
1.1,0.007,4726456000.0,26952,5.00751702,3.70284409,5.49128247
1.1,0.007,4726456000.0,26951,4.99802232,3.70738473,5.44876301
1.1,0.007,4726456000.0,26953,5.01841546,3.69739508,5.54032523
1.1,0.007,4726456000.0,26949,4.98122092,3.71491795,5.37402422
1.1,0.007,4726456000.0,26948,4.97229093,3.71854983,5.33467235
1.1,0.007,4726456000.0,26947,4.96267015,3.72212117,5.2926179
1.1,0.007,4726456000.0,26950,4.98973321,3.71121454,5.41177678
1.1,0.007,4726457000.0,26963,5.10808306,3.62223134,5.97415939
1.1,0.007,4726457000.0,26956,5.04503942,3.68096236,5.6632538
1.1,0.007,4726457000.0,26957,5.05315659,3.67514612,5.70153874
1.1,0.007,4726457000.0,26958,5.06243443,3.66813537,5.74566083
1.1,0.007,4726457000.0,26959,5.07307708,3.65949195,5.79687485
1.1,0.007,4726457000.0,26960,5.08227306,3.6510157,5.842135
1.1,0.007,4726457000.0,26961,5.09075756,3.64237157,5.88471715
1.1,0.007,4726457000.0,26962,5.09885035,3.63335666,5.9261032
1.1,0.007,4726458000.0,26964,5.11829733,3.60853758,6.02871022
